date,kdcode,dt,open,high,low,close,adj_close,volume
2025-02-01,PVRINOX.NS,2025-02-01,1097.9000244140625,1139.9000244140625,1062.0999755859375,1123.75,1123.75,551609.0
2025-02-01,MUTHOOTFIN.NS,2025-02-01,2260.0,2275.0,2155.550048828125,2182.449951171875,2156.063720703125,200225.0
2025-02-01,MPHASIS.NS,2025-02-01,2850.0,2869.0,2776.25,2798.5,2743.676513671875,301341.0
2025-02-01,NESTLEIND.NS,2025-02-01,1156.5,1187.0,1128.625,1163.5999755859375,1151.3548583984375,2493130.0
2025-02-01,INDUSTOWER.NS,2025-02-01,346.8999938964844,366.3999938964844,334.0,352.79998779296875,352.79998779296875,7963805.0
2025-02-01,SBICARD.NS,2025-02-01,775.0,833.5,770.0999755859375,824.9500122070312,822.4926147460938,3471634.0
2025-02-01,CESC.NS,2025-02-01,143.0,145.2899932861328,136.14999389648438,138.80999755859375,134.2995147705078,6264331.0
2025-02-01,TITAN.NS,2025-02-01,3527.0,3635.14990234375,3408.0,3552.0,3541.342529296875,2186692.0
2025-02-01,CUMMINSIND.NS,2025-02-01,2944.550048828125,2996.449951171875,2736.800048828125,2797.449951171875,2753.500732421875,1121092.0
2025-02-01,BAJFINANCE.NS,2025-02-01,788.0,810.9949951171875,778.4400024414062,800.010009765625,795.1038208007812,16153780.0
2025-02-01,MRF.NS,2025-02-01,113632.5,114499.953125,112215.203125,114183.453125,114004.390625,4218.0
2025-02-01,ONGC.NS,2025-02-01,259.54998779296875,262.5,253.75,257.54998779296875,245.1938934326172,10921673.0
2025-02-01,GOLDBEES.NS,2025-02-01,70.0,70.0,68.4000015258789,68.94999694824219,68.94999694824219,15755452.0
2025-02-01,BHARATFORG.NS,2025-02-01,,,,,,
2025-02-01,CONCOR.NS,2025-02-01,625.5599975585938,628.760009765625,590.1199951171875,604.760009765625,595.0165405273438,2052607.0
2025-02-01,OIL.NS,2025-02-01,,,,,,
2025-02-01,DIXON.NS,2025-02-01,15127.849609375,15305.0,13610.0,14714.349609375,14707.8046875,524302.0
2025-02-01,DRREDDY.NS,2025-02-01,1220.4000244140625,1220.4000244140625,1200.0999755859375,1204.949951171875,1197.356201171875,1067956.0
2025-02-01,APOLLOTYRE.NS,2025-02-01,440.1499938964844,441.25,421.3500061035156,426.3500061035156,421.8359680175781,1195015.0
2025-02-01,BHARTIARTL.NS,2025-02-01,1627.0,1644.0,1609.199951171875,1623.25,1609.7923583984375,2741589.0
2025-02-01,LALPATHLAB.NS,2025-02-01,2889.0,2893.89990234375,2795.0,2861.60009765625,2837.778564453125,76216.0
2025-02-01,SRF.NS,2025-02-01,2820.0,2862.449951171875,2764.050048828125,2826.050048828125,2818.899169921875,409517.0
2025-02-01,TATACOMM.NS,2025-02-01,1633.5999755859375,1642.699951171875,1592.5999755859375,1616.699951171875,1592.9207763671875,154011.0
2025-02-01,CIPLA.NS,2025-02-01,1479.4000244140625,1486.5,1427.25,1439.5,1424.2852783203125,1306859.0
2025-02-01,BHEL.NS,2025-02-01,209.55999755859372,214.3999938964844,196.6000061035156,200.0200042724609,199.6005859375,24872103.0
2025-02-01,BSOFT.NS,2025-02-01,539.9000244140625,541.75,528.8499755859375,535.0499877929688,526.751220703125,432054.0
2025-02-01,ZENSARTECH.NS,2025-02-01,875.9000244140625,984.9500122070312,860.0499877929688,967.75,955.1743774414062,16374623.0
2025-02-01,TATAELXSI.NS,2025-02-01,6370.0,6400.0,6269.0498046875,6381.25,6309.87109375,80662.0
2025-02-01,GRSE.NS,2025-02-01,1639.5999755859375,1709.75,1561.0999755859375,1596.6500244140625,1580.575927734375,2410489.0
2025-02-01,MAZDOCK.NS,2025-02-01,2509.64990234375,2587.300048828125,2323.050048828125,2379.699951171875,2369.6748046875,7472837.0
2025-02-01,TRIDENT.NS,2025-02-01,31.549999237060547,32.45000076293945,30.549999237060547,30.770000457763672,30.30561637878418,8566938.0
2025-02-01,MANAPPURAM.NS,2025-02-01,,,,,,
2025-02-01,IRCON.NS,2025-02-01,223.0,229.5,199.3999938964844,200.8800048828125,197.6304626464844,31619043.0
2025-02-01,RVNL.NS,2025-02-01,485.0,501.7999877929688,428.2000122070313,433.5499877929688,431.2957458496094,46000882.0
2025-02-01,NIFTYBEES.NS,2025-02-01,261.010009765625,264.70001220703125,261.0,262.1300048828125,262.1300048828125,9097872.0
2025-02-03,TVSMOTOR.NS,2025-02-03,,,,,,
2025-02-03,HEROMOTOCO.NS,2025-02-03,4420.0,4430.0,4228.2001953125,4286.64990234375,4119.43798828125,846135.0
2025-02-03,LAURUSLABS.NS,2025-02-03,590.0999755859375,595.3499755859375,580.5,586.3499755859375,585.0677490234375,1648186.0
2025-02-03,SIEMENS.NS,2025-02-03,3376.421142578125,3386.987060546875,3042.036865234375,3067.6005859375,3067.6005859375,2949638.0
2025-02-03,HAPPSTMNDS.NS,2025-02-03,700.0,727.0,700.0,714.7999877929688,707.0449829101562,1162748.0
2025-02-03,BIOCON.NS,2025-02-03,364.9500122070313,367.7999877929688,359.3999938964844,364.4500122070313,363.96337890625,1613162.0
2025-02-03,IDFCFIRSTB.NS,2025-02-03,61.5,62.77000045776367,60.869998931884766,62.2599983215332,62.05688095092773,20092486.0
2025-02-03,ICICIBANK.NS,2025-02-03,1246.8499755859375,1260.0,1237.800048828125,1253.0,1243.40576171875,6176831.0
2025-02-03,CAMS.NS,2025-02-03,3530.199951171875,3573.949951171875,3382.0,3398.0,3343.935791015625,646917.0
2025-02-03,BPCL.NS,2025-02-03,250.9499969482422,251.8000030517578,242.1999969482422,249.5500030517578,240.8368682861328,21517136.0
2025-02-03,JSWSTEEL.NS,2025-02-03,915.0,937.4500122070312,914.0,933.9500122070312,931.4417724609376,1130056.0
2025-02-03,BDL.NS,2025-02-03,,,,,,
2025-02-03,ITC.NS,2025-02-03,462.0,465.2000122070313,452.2999877929688,454.3500061035156,439.1975708007813,16991730.0
2025-02-03,CDSL.NS,2025-02-03,1300.0,1302.75,1238.5,1247.050048828125,1236.964599609375,3824554.0
2025-02-03,BRITANNIA.NS,2025-02-03,5232.60009765625,5232.60009765625,5015.0,5105.5498046875,5039.5068359375,517520.0
2025-02-03,WIPRO.NS,2025-02-03,303.0,314.0,300.29998779296875,313.6000061035156,307.5506286621094,14877076.0
2025-02-03,TATACHEM.NS,2025-02-03,964.2999877929688,966.9000244140624,937.0,946.5499877929688,935.7080688476562,832855.0
2025-02-03,ASIANPAINT.NS,2025-02-03,2351.14990234375,2364.449951171875,2277.699951171875,2292.25,2267.75537109375,1070382.0
2025-02-03,EICHERMOT.NS,2025-02-03,5575.0,5575.5,5406.89990234375,5485.25,5415.03564453125,1330533.0
2025-02-03,COFORGE.NS,2025-02-03,1595.0,1671.97998046875,1564.030029296875,1668.8199462890625,1657.2496337890625,2057765.0
2025-02-03,IIFL.NS,2025-02-03,350.75,352.95001220703125,341.3999938964844,346.5,346.5,737611.0
2025-02-03,TCS.NS,2025-02-03,4030.89990234375,4077.0,3998.699951171875,4068.64990234375,4004.23046875,1265713.0
2025-02-03,HAVELLS.NS,2025-02-03,1645.0,1712.8499755859375,1635.1500244140625,1660.1500244140625,1653.7908935546875,1872505.0
2025-02-03,COALINDIA.NS,2025-02-03,384.0,384.1499938964844,366.5,374.0,354.0524597167969,7689700.0
2025-02-03,SHREECEM.NS,2025-02-03,27000.0,27723.44921875,26856.55078125,27555.349609375,27374.849609375,31317.0
2025-02-03,SBIN.NS,2025-02-03,762.7999877929688,762.7999877929688,753.1500244140625,760.9500122070312,745.9712524414062,7862190.0
2025-02-03,AXISBANK.NS,2025-02-03,987.0999755859376,1000.5,983.3499755859376,989.4000244140624,988.55517578125,7124605.0
2025-02-03,IEX.NS,2025-02-03,167.1999969482422,172.8000030517578,166.02000427246094,169.67999267578125,168.39114379882812,6074009.0
2025-02-03,SUZLON.NS,2025-02-03,57.77999877929688,59.09999847412109,55.40999984741211,56.369998931884766,56.369998931884766,93425367.0
2025-02-03,AARTIIND.NS,2025-02-03,445.0499877929688,468.3999938964844,428.5,452.6000061035156,451.3966064453125,6114774.0
2025-02-03,PERSISTENT.NS,2025-02-03,5830.0,6107.9501953125,5477.5498046875,6076.75,6060.41015625,557306.0
2025-02-03,BATAINDIA.NS,2025-02-03,1364.050048828125,1424.5999755859375,1351.75,1415.300048828125,1404.6077880859375,998808.0
2025-02-03,PIIND.NS,2025-02-03,3476.10009765625,3692.5,3476.10009765625,3619.449951171875,3603.87548828125,1156135.0
2025-02-03,GODREJPROP.NS,2025-02-03,2339.949951171875,2339.949951171875,2279.0,2319.75,2319.75,596145.0
2025-02-03,HINDALCO.NS,2025-02-03,575.0,576.5999755859375,557.5999755859375,574.0499877929688,569.870849609375,8169543.0
2025-02-03,MARUTI.NS,2025-02-03,12990.0,13461.2001953125,12921.650390625,13139.9501953125,12999.25390625,926127.0
2025-02-03,MCX.NS,2025-02-03,5700.0,5718.39990234375,5577.0498046875,5681.14990234375,5659.53515625,199882.0
2025-02-03,SAIL.NS,2025-02-03,104.0,104.30999755859376,100.3000030517578,102.2699966430664,101.00408172607422,16535047.0
2025-02-03,RELIANCE.NS,2025-02-03,1251.0,1256.0,1237.550048828125,1245.9000244140625,1240.94384765625,9252345.0
2025-02-03,PAGEIND.NS,2025-02-03,46542.8515625,47493.5,45409.5,47278.75,46605.2421875,23382.0
2025-02-03,HDFCAMC.NS,2025-02-03,1950.0,1950.0,1893.0,1905.449951171875,1870.35009765625,815874.0
2025-02-03,ADANIENT.NS,2025-02-03,,,,,,
2025-02-03,ANGELONE.NS,2025-02-03,2423.949951171875,2423.949951171875,2304.75,2325.75,2294.16015625,1129582.0
2025-02-03,VOLTAS.NS,2025-02-03,1315.0999755859375,1406.5999755859375,1276.6500244140625,1401.300048828125,1393.521240234375,7208353.0
2025-02-03,MARICO.NS,2025-02-03,688.4000244140625,690.0499877929688,661.8499755859375,673.3499755859375,663.18212890625,2367737.0
2025-02-03,TATASTEEL.NS,2025-02-03,131.2899932861328,132.50999450683594,127.80999755859376,131.82000732421875,128.81594848632812,27765357.0
2025-02-03,PIDILITIND.NS,2025-02-03,1473.625,1486.300048828125,1455.6500244140625,1480.375,1470.284912109375,494688.0
2025-02-03,RITES.NS,2025-02-03,246.0,249.6000061035156,230.5,232.3999938964844,227.0990295410156,5367975.0
2025-02-03,HCLTECH.NS,2025-02-03,1665.0,1700.5999755859375,1661.5,1692.0,1646.5548095703125,2659929.0
2025-02-03,RAYMOND.NS,2025-02-03,1519.949951171875,1530.050048828125,1489.5,1498.199951171875,1498.199951171875,144948.0
2025-02-03,POLYCAB.NS,2025-02-03,,,,,,
2025-02-03,SUNPHARMA.NS,2025-02-03,1781.449951171875,1785.9000244140625,1710.550048828125,1740.5999755859375,1724.49609375,2210231.0
2025-02-03,MAXHEALTH.NS,2025-02-03,1125.0,1150.0,1090.550048828125,1145.0,1143.68017578125,2635417.0
2025-02-03,BEML.NS,2025-02-03,1810.0,1814.050048828125,1722.5,1733.675048828125,1722.592529296875,495056.0
2025-02-03,HINDUNILVR.NS,2025-02-03,2505.0,2520.0,2416.5,2441.949951171875,2397.68896484375,2528480.0
2025-02-03,DATAPATTNS.NS,2025-02-03,2080.0,2133.300048828125,1993.550048828125,2000.199951171875,1994.216552734375,189417.0
2025-02-03,LUPIN.NS,2025-02-03,2056.25,2074.89990234375,2001.0,2032.25,2019.6884765625,849366.0
2025-02-03,POONAWALLA.NS,2025-02-03,,,,,,
2025-02-03,ASHOKLEY.NS,2025-02-03,103.1750030517578,103.3949966430664,99.81999969482422,101.95500183105467,99.50871276855467,21291626.0
2025-02-03,PRESTIGE.NS,2025-02-03,1421.0,1457.3499755859375,1385.0,1425.1500244140625,1423.511474609375,1116995.0
2025-02-03,TECHM.NS,2025-02-03,1630.0,1664.050048828125,1605.1500244140625,1654.699951171875,1608.170166015625,1415698.0
2025-02-03,INFY.NS,2025-02-03,1836.0,1876.550048828125,1832.4000244140625,1863.300048828125,1809.741943359375,4823228.0
2025-02-03,MON100.NS,2025-02-03,206.5800018310547,206.5800018310547,199.1999969482422,203.38999938964844,203.38999938964844,704336.0
2025-02-03,NAVINFLUOR.NS,2025-02-03,4132.0,4253.89990234375,4059.5,4173.0,4162.5546875,484432.0
2025-02-03,RAILTEL.NS,2025-02-03,370.7000122070313,374.1499938964844,352.1000061035156,358.04998779296875,355.02410888671875,3097479.0
2025-02-03,INDIGO.NS,2025-02-03,4482.9501953125,4498.9501953125,4337.5,4393.7001953125,4386.28759765625,787814.0
2025-02-03,HDFCBANK.NS,2025-02-03,835.0,843.4000244140625,831.7249755859375,839.0,827.8104858398438,20276540.0
2025-02-03,KOTAKBANK.NS,2025-02-03,,,,,,
2025-02-03,OBEROIRLTY.NS,2025-02-03,1840.0,1844.4000244140625,1778.6500244140625,1803.8499755859373,1797.4234619140625,668940.0
2025-02-03,M&M.NS,2025-02-03,,,,,,
2025-02-03,AUROPHARMA.NS,2025-02-03,1135.0,1138.300048828125,1100.0999755859375,1125.4000244140625,1121.19140625,619531.0
2025-02-03,PVRINOX.NS,2025-02-03,1115.550048828125,1132.0,1093.0999755859375,1112.0,1112.0,403857.0
2025-02-03,MUTHOOTFIN.NS,2025-02-03,2163.0,2181.85009765625,2132.449951171875,2172.449951171875,2146.1845703125,323920.0
2025-02-03,MPHASIS.NS,2025-02-03,2790.0,2838.550048828125,2728.10009765625,2817.75,2762.54931640625,606662.0
2025-02-03,NESTLEIND.NS,2025-02-03,1163.5999755859375,1187.0,1155.8499755859375,1158.550048828125,1146.358154296875,2281742.0
2025-02-03,INDUSTOWER.NS,2025-02-03,347.1000061035156,351.25,338.70001220703125,350.1000061035156,350.1000061035156,4618051.0
2025-02-03,SBICARD.NS,2025-02-03,820.5,846.5,819.0499877929688,825.2999877929688,822.841552734375,4840203.0
2025-02-03,CESC.NS,2025-02-03,137.00999450683594,137.24000549316406,132.5800018310547,135.14999389648438,130.75843811035156,5326976.0
2025-02-03,TITAN.NS,2025-02-03,3565.0,3642.550048828125,3551.75,3580.300048828125,3569.5576171875,1543897.0
2025-02-03,CUMMINSIND.NS,2025-02-03,2790.0,2793.5,2660.60009765625,2700.699951171875,2658.2705078125,1133967.0
2025-02-03,BAJFINANCE.NS,2025-02-03,792.219970703125,843.9299926757812,792.10498046875,842.5800170898438,837.4127197265625,43369260.0
2025-02-03,MRF.NS,2025-02-03,114100.0,114990.3515625,113400.0,113793.296875,113614.84375,4291.0
2025-02-03,ONGC.NS,2025-02-03,255.6000061035156,256.3500061035156,244.8500061035156,249.0,237.0541076660156,25719512.0
2025-02-03,GOLDBEES.NS,2025-02-03,70.0,70.0,68.47000122070312,69.63999938964844,69.63999938964844,13682573.0
2025-02-03,BHARATFORG.NS,2025-02-03,,,,,,
2025-02-03,CONCOR.NS,2025-02-03,603.2000122070312,603.2000122070312,571.4000244140625,576.0399780273438,566.7592163085938,1449951.0
2025-02-03,OIL.NS,2025-02-03,,,,,,
2025-02-03,DIXON.NS,2025-02-03,14580.099609375,14700.0,14225.0,14486.150390625,14479.7060546875,331167.0
2025-02-03,DRREDDY.NS,2025-02-03,1200.0,1220.0,1196.800048828125,1203.8499755859375,1196.2630615234375,1407877.0
2025-02-03,APOLLOTYRE.NS,2025-02-03,424.0,428.3999938964844,411.3500061035156,414.6499938964844,410.25982666015625,1118063.0
2025-02-03,BHARTIARTL.NS,2025-02-03,1619.9000244140625,1661.0,1608.0999755859375,1652.3499755859375,1638.6510009765625,4146970.0
2025-02-03,LALPATHLAB.NS,2025-02-03,2850.0,2858.0,2771.300048828125,2817.25,2793.797607421875,139251.0
2025-02-03,SRF.NS,2025-02-03,2875.0,2970.0,2826.050048828125,2942.699951171875,2935.253662109375,2457417.0
2025-02-03,TATACOMM.NS,2025-02-03,1600.199951171875,1600.199951171875,1550.5999755859375,1560.5,1537.5474853515625,161248.0
2025-02-03,CIPLA.NS,2025-02-03,1435.0,1439.300048828125,1406.1500244140625,1420.550048828125,1405.53564453125,1757831.0
2025-02-03,BHEL.NS,2025-02-03,197.82000732421875,197.8999938964844,189.6300048828125,196.2400054931641,195.82850646972656,23794278.0
2025-02-03,BSOFT.NS,2025-02-03,530.0,535.6500244140625,523.4500122070312,531.1500244140625,522.9117431640625,757861.0
2025-02-03,ZENSARTECH.NS,2025-02-03,947.0,947.0,882.0,891.5999755859375,880.013916015625,4322067.0
2025-02-03,TATAELXSI.NS,2025-02-03,6330.0,6420.0,6250.7001953125,6396.25,6324.70361328125,71348.0
2025-02-03,GRSE.NS,2025-02-03,1568.0,1582.5,1474.0,1507.949951171875,1492.768798828125,983607.0
2025-02-03,MAZDOCK.NS,2025-02-03,2330.0,2364.5,2220.10009765625,2234.300048828125,2224.887451171875,3309775.0
2025-02-03,TRIDENT.NS,2025-02-03,30.600000381469727,31.440000534057617,30.299999237060547,30.81999969482422,30.35486221313477,7160051.0
2025-02-03,MANAPPURAM.NS,2025-02-03,,,,,,
2025-02-03,IRCON.NS,2025-02-03,192.8699951171875,198.3999938964844,189.3500061035156,195.52999877929688,192.3669891357422,11415365.0
2025-02-03,RVNL.NS,2025-02-03,415.1499938964844,419.8999938964844,398.0,407.1499938964844,405.0330200195313,22386317.0
2025-02-03,NIFTYBEES.NS,2025-02-03,261.6499938964844,261.6499938964844,260.0,261.4700012207031,261.4700012207031,4023172.0
2025-02-04,TVSMOTOR.NS,2025-02-04,,,,,,
2025-02-04,HEROMOTOCO.NS,2025-02-04,4324.0,4350.0,4220.0,4237.10009765625,4071.8212890625,554233.0
2025-02-04,LAURUSLABS.NS,2025-02-04,590.0,614.5,585.75,611.9500122070312,610.61181640625,3655434.0
2025-02-04,SIEMENS.NS,2025-02-04,3108.162353515625,3190.34228515625,3080.4853515625,3181.860107421875,3181.860107421875,1902872.0
2025-02-04,HAPPSTMNDS.NS,2025-02-04,720.7000122070312,723.75,697.5,708.5,700.8133544921875,228279.0
2025-02-04,BIOCON.NS,2025-02-04,367.0,373.6499938964844,366.5,371.0499877929688,370.5545349121094,2847492.0
2025-02-04,IDFCFIRSTB.NS,2025-02-04,62.310001373291016,63.369998931884766,61.77000045776367,62.119998931884766,61.91733932495117,22510221.0
2025-02-04,ICICIBANK.NS,2025-02-04,1262.800048828125,1280.5,1260.0,1268.199951171875,1258.4893798828125,14839077.0
2025-02-04,CAMS.NS,2025-02-04,3429.0,3528.199951171875,3411.10009765625,3513.85009765625,3457.942138671875,683646.0
2025-02-04,BPCL.NS,2025-02-04,250.6499938964844,256.6499938964844,250.1999969482422,255.9499969482422,247.01341247558597,7000612.0
2025-02-04,JSWSTEEL.NS,2025-02-04,936.3499755859376,949.4500122070312,934.2999877929688,944.25,941.714111328125,1262634.0
2025-02-04,BDL.NS,2025-02-04,,,,,,
2025-02-04,ITC.NS,2025-02-04,458.0,460.3500061035156,448.75,455.1499938964844,439.9708557128906,18923681.0
2025-02-04,CDSL.NS,2025-02-04,1266.0,1293.949951171875,1258.0999755859375,1290.5,1280.0631103515625,2894579.0
